"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","565","test_update_nonexistent_transaction_returns_404","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"Matches the BA's Gherkin scenario 5 (AC3) exactly: last month's
    spend does not carry into this month's total. Unit-level equivalent of
    the API-level test in test_budgets_api.py -- this one runs against
    the handler directly via the injected clock, no HTTP/DB round trip.","0","test_overview_excludes_prior_month_spend_from_the_current_months_total","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"AC2's ""is not lowered"" also means an equal amount doesn't need a
    write -- strictly-greater-than is the only case that changes state.","1","test_raise_ceiling_if_higher_is_a_no_op_and_returns_false_when_amount_equals_the_current_ceiling","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_justification_domain","",""
"Concurrent modification scenario the Gherkin doesn't cover: several
    simultaneous login attempts against the same account+IP must still
    converge on the correct total (no more than max_attempts allowed),
    even when the increments race each other -- exercises the real
    RedisRateLimiter (via fakeredis) directly, since TestClient's requests
    are sequential and wouldn't actually race.
    ","3","test_concurrent_login_attempts_against_same_account_all_rate_limited_correctly","tests.integration","2026-09-19","passed","2026-09-19","","test_login_logout_api","",""
"","1","test_trailing_months_bounds_crosses_year_boundary","tests.unit","2026-09-19","passed","2026-09-19","","test_date_ranges","",""
"","1155","test_idor_list_never_leaks_another_users_alerts","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"","0","test_new_threshold_crossing_sets_fired_at_to_now","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_domain","",""
"","1","test_commit_import_handler_raises_nothing_to_commit_when_all_rows_invalid","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","0","test_is_valid_amount_rejects_zero","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","573","test_discarding_an_already_discarded_import_is_not_an_error","tests.integration","2026-09-19","passed","2026-09-19","","test_imports_api","",""
"","1","test_list_alerts_includes_dismissed_when_requested","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"AC3's ""<= the ceiling"" boundary: an amount exactly equal to the
    justified ceiling must also be suppressed, not just strictly-below.","0","test_large_transaction_suppressed_when_exactly_equal_to_the_ceiling","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"A justifications repository IS wired up (unlike the None-default
    backward-compat path already covered by FINTRACK-22's original suite),
    but no row exists yet for this category -- behaviour must be
    unaffected.","0","test_large_transaction_fires_normally_when_no_justification_exists_for_the_category","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-oauth-google.feature: Forged or tampered Google ID token is rejected","30","test_forged_or_tampered_google_id_token_is_rejected","tests.integration","2026-09-19","passed","2026-09-19","","test_oauth_api","",""
"Apple sometimes sends email_verified as the string ""false"" rather
    than a real boolean -- must not be treated as truthy.","2","test_apple_verifier_normalises_string_email_verified_claim","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_verifier","",""
"","600","test_brand_new_budget_category_with_no_history_is_not_deprioritised","tests.integration","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation_api","",""
"","0","test_update_staged_rows_handler_re_flags_a_row_edited_to_contain_a_formula","tests.unit","2026-09-19","passed","2026-09-19","","test_import_command_handlers","",""
"","3","test_auth_bypass_empty_bearer_token_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"Regression test for a live production finding (2026-07-07, Release
    Pro smoke test): logout's delete_cookie() call didn't repeat
    httponly/secure/samesite, so it silently fell back to Starlette's
    default (samesite=lax) instead of this project's SameSite=Strict
    cookie policy. Functionally harmless -- browsers match a cookie for
    deletion by name+domain+path, not by attributes -- but the clearing
    Set-Cookie header should still honestly reflect the same policy the
    cookie was issued under, not depend on an implicit framework default.
    ","560","test_logout_clears_cookie_with_same_security_attributes_it_was_set_with","tests.integration","2026-09-19","passed","2026-09-19","","test_login_logout_api","",""
"","558","test_trend_months_above_maximum_is_rejected","tests.integration","2026-09-19","passed","2026-09-19","","test_insights_api","",""
"The payload legitimately appears in FastAPI's own validation-error
    body (it echoes back the rejected input value, standard Pydantic
    behaviour for a 422) -- that's not a reflection risk in a JSON-only
    API. The actual security property under test is that this never
    reaches the handler or a query at all: a clean 422 with a well-formed
    JSON body, not a 500 or a raw traceback.","636","test_sql_injection_shaped_alert_id_path_param_rejected_as_malformed_uuid","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"Matches Gherkin: 'Attempt to log in with an incorrect password'.","2","test_wrong_password_rejected_generically","tests.unit","2026-09-19","passed","2026-09-19","","test_login_logout_user","",""
"Both tokens are signed with the same key, so an access token decodes
    cleanly here. The `type` claim is the only thing stopping a leaked
    15-minute access token from being upgraded into a fresh 7-day session.","1","test_an_access_token_cannot_be_used_to_refresh","tests.unit","2026-09-19","passed","2026-09-19","","test_refresh_session","",""
"Matches Gherkin: 'Attempt to register with a weak password'.","0","test_weak_password_rejected","tests.unit","2026-09-19","passed","2026-09-19","","test_register_user","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-oauth-apple.feature: User signs in using Apple's private relay email","42","test_user_signs_in_using_apples_private_relay_email","tests.integration","2026-09-19","passed","2026-09-19","","test_oauth_api","",""
"","0","test_mark_done_sets_status_and_actioned_at","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"","0","test_apply_correction_rejects_empty_category","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_domain","",""
"","0","test_apply_update_rejects_invalid_amount_and_leaves_original_limit_intact","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","0","test_is_overdue_true_well_past_the_window","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"Matches the Gherkin scenario verbatim: ""received a recommendation
    8 days ago and took no action"" -> should be auto-ignored.","0","test_is_overdue_true_at_eight_days","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-frontend-scaffold.feature: Build fails loudly when required environment variables are missing","2677","test_build_fails_loudly_when_required_environment_variables_are_missing","tests.integration","2026-09-19","passed","2026-09-19","","test_frontend_build","",""
"OAuthProviderUnavailableError must NOT be swallowed into
    OAuthLoginError -- the API layer needs to tell a transient provider
    outage (503) apart from a genuinely invalid token (401).","0","test_provider_unavailable_propagates_distinctly_for_503_mapping","tests.unit","2026-09-19","passed","2026-09-19","","test_oauth_login_user","",""
"","0","test_logout_revokes_the_refresh_token_jti","tests.unit","2026-09-19","passed","2026-09-19","","test_login_logout_user","",""
"Matches Gherkin: 'Attempt SQL injection in the email field during
    login'. Unlike registration's 400 + 'Invalid email format', login must
    return the exact same 401 + generic message as any other failed login
    -- confirmed against a real registered user's credentials being tried
    alongside, so this isn't just ""no such row"" by coincidence.
    ","553","test_sql_injection_in_login_email_rejected_generically","tests.security","2026-09-19","passed","2026-09-19","","test_login_security","",""
"","1","test_find_matching_rule_returns_none_for_empty_description","tests.unit","2026-09-19","passed","2026-09-19","","test_categorisation_rule_domain","",""
"","1","test_invalid_email_format_rejected","tests.unit","2026-09-19","passed","2026-09-19","","test_register_user","",""
"Baseline IDOR check specific to this story's new data: the follow-
    through history endpoint (which recommendation_key values feed) must
    never return another user's rows -- already covered generally by
    test_follow_through_security.py, re-asserted here because
    recommendation_key is new data on that same response.","1161","test_follow_through_history_endpoint_never_exposes_another_users_prioritisation_data","tests.security","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation_security","",""
"","0","test_dismiss_raises_not_found_for_another_users_subscription","tests.unit","2026-09-19","passed","2026-09-19","","test_subscription_handlers","",""
"","4","test_auth_bypass_missing_token_rejected_on_justify","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"","1157","test_idor_recommendation_never_reflects_another_users_budget_risk","tests.security","2026-09-19","passed","2026-09-19","","test_recommendations_security","",""
"Matches Gherkin: 'Attempt SQL injection in the email field during
    login'. Unlike registration, this must raise the SAME
    InvalidCredentialsError as any other failure -- not a
    format-specific InvalidEmailError -- since login must not leak
    format-validity as a distinguishable signal.
    ","1","test_sql_injection_shaped_email_rejected_generically_not_by_format","tests.unit","2026-09-19","passed","2026-09-19","","test_login_logout_user","",""
"The level distinction is load-bearing: FINTRACK-64's alerting keys
    on WARNING. If a replay were logged at INFO alongside routine
    rejections, the signal would be indistinguishable from noise.","290","test_replay_is_logged_at_warning_while_ordinary_expiry_is_not","tests.security","2026-09-19","passed","2026-09-19","","test_refresh_security","",""
"","616","test_category_spend_crosses_the_90_percent_threshold","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"","3","test_auth_bypass_missing_token_rejected_on_create","tests.security","2026-09-19","passed","2026-09-19","","test_budgets_security","",""
"","4","test_auth_bypass_malformed_authorization_header_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-38-oauth-apple.feature: Forged or unverifiable Apple identity token is rejected","29","test_forged_or_unverifiable_apple_identity_token_is_rejected","tests.integration","2026-09-19","passed","2026-09-19","","test_oauth_api","",""
"","0","test_shift_month_backward_several_months_across_year_boundary","tests.unit","2026-09-19","passed","2026-09-19","","test_date_ranges","",""
"Matches Gherkin happy path: amount ""42.50"".","0","test_money_parse_accepts_valid_two_decimal_amount","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","1181","test_idor_cannot_justify_another_users_alert","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"","1136","test_idor_second_user_cannot_delete_first_users_transaction","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"Documents, rather than silently skipping, two scenario categories
    from the QA Lead checklist that don't meaningfully apply to this
    specific story:

    - Accessibility (keyboard nav, ARIA labels): N/A -- FINTRACK-13 is a
      backend-only story this sprint; no registration UI exists to test
      yet. Applicable once the frontend registration form ships.
    - Large dataset (1000+ records): registration is a single-row insert
      keyed by a unique, indexed email column -- correctness at scale is
      about the *query* path (list/search/report stories), not this
      write-one-row endpoint. A rough proxy is included below: uniqueness
      enforcement still works correctly with a non-trivially sized table,
      rather than only ever having been tested against an empty one.

    Goes through the handler directly (not the HTTP endpoint) so that the
    registration endpoint's own rate limit -- a real, separate concern --
    doesn't confound what this test is actually checking.
    ","211","test_register_extra_scenarios_not_applicable_documented","tests.integration","2026-09-19","passed","2026-09-19","","test_register_api","",""
"","1","test_new_subscription_alone_triggers_subscription_recommendation","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","3","test_xss_payload_as_id_token_rejected_generically","tests.security","2026-09-19","passed","2026-09-19","","test_oauth_security","",""
"","1189","test_idor_cannot_confirm_another_users_subscription","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"","1","test_transaction_new_creates_a_valid_transaction","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","1121","test_idor_second_user_cannot_edit_first_users_staged_import","tests.integration","2026-09-19","passed","2026-09-19","","test_imports_api","",""
"","564","test_xss_payload_in_category_is_stored_as_inert_text_not_executed","tests.security","2026-09-19","passed","2026-09-19","","test_categorisation_rules_security","",""
"","562","test_idor_a_forged_subscription_id_belonging_to_no_one_returns_404_not_500","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"The SQLi check must apply on the update path too, not only create --
    a separate handler with its own call to Transaction.apply_update.","581","test_sql_injection_in_update_field_also_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"","1","test_create_budget_rejects_invalid_amount_before_touching_the_repository","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"","1185","test_idor_cannot_dismiss_another_users_subscription","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"","1","test_presented_token_is_revoked_after_use","tests.unit","2026-09-19","passed","2026-09-19","","test_refresh_session","",""
"","688","test_justify_calls_for_the_same_category_in_either_order_converge_on_the_highest_ceiling","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"Revoke-before-issue means a store failure denies the refresh rather
    than handing out a second live session. If the ordering were ever
    reversed, this test would fail by returning a result instead of
    raising -- which is the whole point of asserting it.","1","test_no_new_tokens_are_issued_if_revocation_fails","tests.unit","2026-09-19","passed","2026-09-19","","test_refresh_session","",""
"","3","test_list_transactions_without_auth_token_returns_401","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"","0","test_create_transaction_handler_propagates_amount_exceeds_maximum_error","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","1138","test_idor_second_user_cannot_see_first_users_transaction_in_their_list","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"","0","test_money_parse_rejects_amount_above_the_maximum","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","0","test_transaction_new_rejects_empty_category","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_domain","",""
"","563","test_sql_injection_payload_never_reflected_in_response","tests.security","2026-09-19","passed","2026-09-19","","test_categorisation_rules_security","",""
"The row is RowStatus.OK at stage time (note isn't checked by the
    lighter validators), so NothingToCommitError does NOT fire here --
    that only triggers when committable_rows is empty *before* the commit
    loop runs. This row is attempted, fails Transaction.new()'s
    SuspiciousInputError check, and is counted as skipped -- a 200 with
    committed_count=0, not a 400.","575","test_sql_injection_in_csv_note_is_skipped_at_commit_not_committed","tests.security","2026-09-19","passed","2026-09-19","","test_imports_security","",""
"Gap-fill: a CONFIRMED subscription is already-acknowledged, not
    'new,' even if it was first detected within the rolling window --
    only DETECTED-status rows count (get_weekly_recommendation.py's own
    documented rationale).","0","test_confirmed_subscription_does_not_count_as_new","tests.unit","2026-09-19","passed","2026-09-19","","test_weekly_recommendation_handler","",""
"","1138","test_cannot_mark_another_users_recommendation_record_as_done","tests.integration","2026-09-19","passed","2026-09-19","","test_follow_through_api","",""
"","1","test_is_overdue_false_for_a_record_created_today","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_record_domain","",""
"","1130","test_idor_cannot_mark_another_users_record_done","tests.security","2026-09-19","passed","2026-09-19","","test_follow_through_security","",""
"","0","test_list_history_does_not_reprocess_an_already_resolved_record","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_handlers","",""
"","3","test_auth_bypass_missing_token_rejected_on_mark_not_subscription","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"","585","test_recommendation_unactioned_past_seven_days_is_auto_ignored","tests.integration","2026-09-19","passed","2026-09-19","","test_follow_through_api","",""
"The domain method itself is not idempotency-guarded -- that's
    DismissAlertHandler's job (only calls dismiss() once, guarded by
    `if alert.dismissed_at is None`). At the pure domain level, calling
    dismiss() twice just re-stamps the time; this documents that
    boundary rather than asserting a domain-level guard that doesn't
    exist.","1","test_dismiss_can_be_called_again_and_updates_the_timestamp","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_domain","",""
"NEUTRAL recommendations pass recommendation_key=None (see
    recommendations.py's _recommendation_key) -- must never be
    deprioritised and must never even query the repository.","1","test_none_recommendation_key_short_circuits_without_a_repository_call","tests.unit","2026-09-19","passed","2026-09-19","","test_recommendation_prioritisation","",""
"","607","test_editing_a_budget_recalculates_percentage_against_the_new_limit","tests.integration","2026-09-19","passed","2026-09-19","","test_budgets_api","",""
"Exercises AC4 at the real API/DB level across a simulated month
    boundary, using the same injected-clock override technique
    test_budgets_api.py's monthly-reset test uses (ADR-013 decision F /
    ADR-014 decision A) -- the evaluate-alerts handler's clock is pinned
    so July's crossing and August's crossing are genuinely different
    periods, not just two calls on the same day.

    This test's absolute dates are intentionally hardcoded (not
    _this_month) -- the frozen clock overrides below make it self-
    consistent regardless of real wall-clock time, same reasoning as
    test_budgets_api.py's monthly-reset test.
    ","637","test_dismissing_an_alert_does_not_suppress_future_alerts","tests.integration","2026-09-19","passed","2026-09-19","","test_alerts_api","",""
"","558","test_trend_months_below_minimum_is_rejected","tests.integration","2026-09-19","passed","2026-09-19","","test_insights_api","",""
"","0","test_month_sequence_across_year_boundary","tests.unit","2026-09-19","passed","2026-09-19","","test_date_ranges","",""
"","4","test_auth_bypass_token_signed_with_wrong_secret_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"","4","test_auth_bypass_token_signed_with_wrong_secret_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_insights_security","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-60-session-persistence-silent-refresh.feature: A rotated refresh token cannot be replayed","320","test_a_rotated_refresh_token_cannot_be_replayed","tests.integration","2026-09-19","passed","2026-09-19","","test_refresh_api","",""
"","539","visiting /alerts while logged out redirects to /login, never showing alert content","chromium","2026-09-19","passed","2026-09-19","Unauthenticated access (security)","auth.spec.ts","",""
"","559","test_sql_injection_payload_never_reflected_in_response","tests.security","2026-09-19","passed","2026-09-19","","test_budgets_security","",""
"","573","test_xss_payload_in_category_is_stored_as_inert_text_not_executed","tests.security","2026-09-19","passed","2026-09-19","","test_transactions_security","",""
"Logout takes no user-controlled text field at all (only a cookie
    the client can't set arbitrary content into via this endpoint's own
    contract) -- there is no injection surface to test here. Documented
    rather than silently omitted.
    ","5","test_xss_payload_not_applicable_to_logout","tests.security","2026-09-19","passed","2026-09-19","","test_login_security","",""
"","597","test_user_dismisses_a_recommendation_and_it_still_counts_toward_the_denominator","tests.integration","2026-09-19","passed","2026-09-19","","test_follow_through_api","",""
"IDOR prevention at the handler layer: owner_a's transaction must be
    invisible to owner_b, surfaced as the same TransactionNotFoundError a
    truly-nonexistent id would raise -- not a distinguishable 403.","0","test_update_transaction_handler_raises_not_found_for_another_users_transaction","tests.unit","2026-09-19","passed","2026-09-19","","test_transaction_handlers","",""
"","1828","test_subscriptions_list_is_correct_across_many_independent_merchants","tests.integration","2026-09-19","passed","2026-09-19","","test_subscriptions_api","",""
"Only a LEADING trigger char is dangerous to Excel/Sheets -- a
    normal sentence containing one of these characters elsewhere must not
    be flagged.","1","test_sanitise_if_formula_does_not_flag_a_trigger_char_mid_string","tests.unit","2026-09-19","passed","2026-09-19","","test_import_batch_domain","",""
"","0","test_record_action_nonexistent_record_id_raises_not_found","tests.unit","2026-09-19","passed","2026-09-19","","test_follow_through_handlers","",""
"","1","test_new_accepts_whole_number_limit","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_domain","",""
"","364","test_a_logged_out_refresh_token_cannot_refresh","tests.security","2026-09-19","passed","2026-09-19","","test_refresh_security","",""
"/home/runner/work/finance-tracker-app/finance-tracker-app/tests/features/FINTRACK-15-add-manual-transaction.feature: Successfully add an expense transaction","605","test_successfully_add_an_expense_transaction","tests.integration","2026-09-19","passed","2026-09-19","","test_transactions_api","",""
"","4","test_auth_bypass_missing_token_rejected_on_list","tests.security","2026-09-19","passed","2026-09-19","","test_subscriptions_security","",""
"","1","test_create_budget_rejects_a_duplicate_category","tests.unit","2026-09-19","passed","2026-09-19","","test_budget_handlers","",""
"","283","test_success_is_logged_with_user_id_only_and_no_email","tests.security","2026-09-19","passed","2026-09-19","","test_refresh_security","",""
"The closest real analogue to IDOR available on this endpoint: does
    supplying a syntactically-valid-looking but unowned/garbage token let
    an attacker revoke someone else's actual session? It must not --
    logout should just fail to find anything to revoke, not revoke the
    wrong session or error in a way that reveals another user's data.
    ","831","test_logout_cannot_be_used_to_revoke_an_arbitrary_users_session_without_their_token","tests.security","2026-09-19","passed","2026-09-19","","test_login_security","",""
"Mirrors the dismiss endpoint's equivalent test: the alert_id path
    parameter is UUID-typed, so FastAPI's own validation rejects the
    SQLi-shaped payload with a clean 422 before it ever reaches the
    handler or a query.","560","test_sql_injection_shaped_alert_id_path_param_rejected_as_malformed_uuid_on_justify","tests.security","2026-09-19","passed","2026-09-19","","test_alerts_security","",""
"","4","test_auth_bypass_malformed_authorization_header_rejected","tests.security","2026-09-19","passed","2026-09-19","","test_imports_security","",""
"","1","test_list_alerts_only_returns_the_requesting_users_alerts","tests.unit","2026-09-19","passed","2026-09-19","","test_alert_handlers","",""
"path=/api/v1/auth keeps the credential off every transactions,
    budgets and alerts request -- it is only ever sent where it is needed.","283","test_the_refresh_cookie_is_scoped_away_from_business_endpoints","tests.security","2026-09-19","passed","2026-09-19","","test_refresh_security","",""
